Date,Open,High,Low,Close,Adj Close,Volume
2001-02-07,4.495220,4.495220,4.396120,4.420960,3.663866,40963322
2001-02-08,4.468150,4.607240,4.468150,4.544650,3.766377,36091529
2001-02-09,4.569980,4.569980,4.470630,4.470630,3.705033,24415332
2001-02-12,4.471130,4.496710,4.470630,4.483050,3.715322,25059536
2001-02-13,4.520310,4.545140,4.520310,4.545140,3.766779,84809457
2001-02-14,4.520310,4.669330,4.470630,4.607240,3.818245,61400694
2001-02-15,4.619650,4.644490,4.607240,4.607240,3.818245,22981978
2001-02-16,4.619650,4.619650,4.319130,4.372530,3.623731,40351328
2001-02-19,4.470630,4.470630,4.346450,4.346450,3.602117,30462797
2001-02-20,4.359120,4.408540,4.147750,4.271940,3.540366,45062070
2001-02-21,4.346450,4.420960,4.197180,4.222760,3.499610,71361698
2001-02-22,4.247100,4.334030,4.247100,4.334030,3.591824,91420600
2001-02-23,4.346200,4.594820,4.321610,4.421210,3.664074,87321852
2001-02-26,null,null,null,null,null,null
2001-02-27,null,null,null,null,null,null
2001-02-28,4.408540,4.408540,4.224750,4.234680,3.509488,51600740
2001-03-01,4.271940,4.420960,4.259520,4.359120,3.612615,72609843
2001-03-02,4.420960,4.495470,4.321610,4.495220,3.725410,93594789
2001-03-05,4.470630,4.545140,4.396120,4.445800,3.684452,56810740
2001-03-06,4.470630,4.624620,4.445800,4.520310,3.746203,48371668
2001-03-07,4.538930,4.594820,4.507890,4.557560,3.777076,46809473
2001-03-08,4.569980,4.644490,4.495470,4.569980,3.787368,58179674
2001-03-09,4.470630,4.495720,4.458220,4.470630,3.705033,56061853
2001-03-12,4.266970,4.495720,4.266970,4.266970,3.536247,28208083
2001-03-13,4.197430,4.346450,4.160170,4.197430,3.478616,28377186
2001-03-14,4.197430,4.346450,4.160170,4.197430,3.478616,28377186
2001-03-15,3.997740,4.172840,3.996250,3.997740,3.313124,123952902
2001-03-16,4.011150,4.073240,3.973650,3.973650,3.293159,93385422
2001-03-19,3.986310,4.011150,3.824880,3.924220,3.252193,116021140
2001-03-20,3.976380,4.172590,3.974140,4.098080,3.396281,98466581
2001-03-21,4.197430,4.222260,4.098080,4.172590,3.458032,63631250
2001-03-22,3.949060,4.098080,3.874550,3.949060,3.272779,124766210
2001-03-23,4.122920,4.122920,3.949060,4.122920,3.416866,42815408
2001-03-26,4.284360,4.296780,4.222020,4.284360,3.550659,36574682
2001-03-27,4.296780,4.346450,4.279390,4.321610,3.581532,36236475
2001-03-28,4.271940,4.321860,4.259520,4.271940,3.540366,39022657
2001-03-29,4.396120,4.420960,4.234680,4.259520,3.530075,30172905
2001-03-30,4.172840,4.259520,4.060580,4.172840,3.458236,45037912
2001-04-02,3.964210,4.168120,3.961970,3.964210,3.285337,30293693
2001-04-03,3.874550,3.973900,3.775200,3.874550,3.211031,62270369
2001-04-04,4.085410,4.085660,3.924220,4.085410,3.385780,69622347
2001-04-05,4.298270,4.298270,4.085660,4.298270,3.562188,31936413
2001-04-06,4.110500,4.296780,4.110500,4.110500,3.406573,62672997
2001-04-09,4.048410,4.185010,3.973900,4.048410,3.355115,33208716
2001-04-10,4.209850,4.334030,4.098080,4.209850,3.488910,28932812
2001-04-11,4.197920,4.247100,4.172590,4.197920,3.479023,26951885
2001-04-12,4.346450,4.363840,4.197430,4.346450,3.602117,36606892
2001-04-13,null,null,null,null,null,null
2001-04-16,4.247100,4.318880,4.222260,4.247100,3.519780,7392241
2001-04-17,4.173830,4.271940,4.147750,4.173830,3.459058,13463864
2001-04-18,4.227230,4.321610,4.172340,4.227230,3.503312,91549441
2001-04-19,4.098080,4.222260,4.098080,4.098080,3.396281,80501342
2001-04-20,3.874550,4.172090,3.775200,3.874550,3.211031,212635635
2001-04-23,3.937140,3.937140,3.812460,3.875050,3.211445,82973475
2001-04-24,3.911800,4.011150,3.849710,3.998730,3.313945,84648406
2001-04-25,3.899390,3.973900,3.899390,3.961480,3.283072,28586553
2001-04-26,4.085410,4.135340,4.048410,4.098080,3.396281,107106968
2001-04-27,4.102050,4.371290,4.102050,4.321610,3.581532,122455128
2001-04-30,4.363090,4.420960,4.363090,4.396120,3.643280,45504960
2001-05-01,null,null,null,null,null,null
2001-05-02,null,null,null,null,null,null
2001-05-03,4.396120,4.517820,4.321610,4.517820,3.744142,83480786
2001-05-04,4.492740,4.646980,4.445800,4.569980,3.787368,61247695
2001-05-07,4.569980,4.582400,4.545140,4.545140,3.766779,17989397
2001-05-08,4.545140,4.569980,4.396120,4.396120,3.643280,61666428
2001-05-09,null,null,null,null,null,null
2001-05-10,4.495470,4.545140,4.495470,4.495470,3.725617,81056968
2001-05-11,4.470630,4.470630,4.334030,4.371290,3.622702,26412364
2001-05-14,4.334030,4.334030,4.209850,4.271940,3.540366,13246445
2001-05-15,4.271940,4.396120,4.246850,4.310190,3.572068,43846135
2001-05-16,4.346450,4.669330,4.346450,4.669330,3.869701,102541172
2001-05-17,4.666600,4.868020,4.646980,4.792270,3.971590,130048683
2001-05-18,4.793510,4.793510,4.545140,4.545640,3.767195,37782565
2001-05-21,4.569980,4.594820,4.495470,4.520310,3.746203,28248345
2001-05-22,4.520310,4.545140,4.508630,4.508630,3.736523,54419133
2001-05-23,4.545140,4.843190,4.507890,4.718750,3.910659,129501109
2001-05-24,4.716520,4.756260,4.594820,4.669330,3.869701,67415949
2001-05-25,4.619650,4.768430,4.619650,4.731420,3.921161,82530585
2001-05-28,4.731420,4.768680,4.644490,4.669330,3.869701,5274420
2001-05-29,4.669330,4.868020,4.669330,4.818350,3.993204,120554726
2001-05-30,null,null,null,null,null,null
2001-05-31,4.830770,4.845670,4.743840,4.743840,3.931452,55490122
2001-06-01,4.743840,4.745080,4.632070,4.719000,3.910866,46994682
2001-06-04,4.731420,4.843190,4.731420,4.818350,3.993204,88473367
2001-06-05,4.818350,4.905280,4.818350,4.843190,4.013787,61730848
2001-06-06,4.843190,4.967370,4.843190,4.967370,4.116704,53968190
2001-06-07,4.964890,5.029460,4.917700,4.967120,4.116495,73511729
2001-06-08,4.967370,4.979790,4.781340,4.781340,3.962531,85558344
2001-06-11,4.743840,4.818350,4.723970,4.731420,3.921161,56504743
2001-06-12,4.818350,4.843190,4.706580,4.744090,3.931662,58155516
2001-06-13,4.843190,4.930120,4.805930,4.830520,4.003287,61143012
2001-06-14,null,null,null,null,null,null
2001-06-15,4.849890,4.849890,4.719000,4.721730,3.913131,24616645
2001-06-18,4.694410,4.718750,4.594820,4.643990,3.848703,80968390
2001-06-19,4.656910,4.669330,4.433380,4.495220,3.725410,109619363
2001-06-20,4.495470,4.644740,4.495470,4.644240,3.848909,54330555
2001-06-21,4.557560,4.880440,4.557560,4.805930,3.982910,84213568
2001-06-22,4.892860,4.917700,4.818350,4.880440,4.044661,103732949
2001-06-25,4.880440,4.967370,4.868020,4.954950,4.106410,58155516
2001-06-26,4.868020,4.967370,4.743840,4.768680,3.952037,38185192
2001-06-27,4.720000,4.793510,4.694170,4.706580,3.900573,50417016
2001-06-28,4.743840,4.892860,4.719000,4.818350,3.993204,86057602
2001-06-29,4.868020,5.017040,4.843190,5.017040,4.157868,74510245
2001-07-02,4.942530,5.029460,4.893110,4.954950,4.106410,47864357
2001-07-03,4.793760,5.016800,4.751290,4.768680,3.952037,33337557
2001-07-04,null,null,null,null,null,null
2001-07-05,4.719000,4.743840,4.495470,4.495470,3.725617,73012471
2001-07-06,4.520560,4.582400,4.495470,4.532730,3.756497,68333939
2001-07-09,null,null,null,null,null,null
2001-07-10,4.545140,4.594820,4.428410,4.433380,3.674158,51616846
2001-07-11,4.445800,4.495470,4.271940,4.495470,3.725617,137473134
2001-07-12,4.495470,4.796000,4.420960,4.743840,3.931452,81950801
2001-07-13,4.768680,4.867770,4.681750,4.781340,3.962531,74985346
2001-07-16,4.781340,4.781340,4.632070,4.632070,3.838824,35004435
2001-07-17,4.719000,4.719000,4.642010,4.669330,3.869701,123091279
2001-07-18,4.768680,4.768680,4.582400,4.582400,3.797660,42791251
2001-07-19,4.594820,4.669330,4.569980,4.669330,3.869701,31211684
2001-07-20,4.669330,4.768680,4.669330,4.743840,3.931452,32894667
2001-07-23,4.743840,4.768680,4.694170,4.694410,3.890488,27652457
2001-07-24,4.718750,4.719000,4.644740,4.666840,3.867638,37387990
2001-07-25,4.718750,4.718750,4.507890,4.693920,3.890082,108371218
2001-07-26,4.644490,4.644490,4.545140,4.594820,3.807952,37911405
2001-07-27,4.594820,4.719250,4.545140,4.719250,3.911075,36711575
2001-07-30,4.727940,4.793760,4.727940,4.756260,3.941745,37871143
2001-07-31,4.768680,4.855600,4.768680,4.840450,4.011519,40600957
2001-08-01,4.818350,4.855600,4.694170,4.753770,3.939684,84712826
2001-08-02,4.754520,4.756260,4.569980,4.594570,3.807746,52631467
2001-08-03,4.594820,4.656910,4.570230,4.607480,3.818446,39256181
2001-08-06,4.644490,4.818100,4.644490,4.818100,3.992996,57028159
2001-08-07,4.793510,4.880440,4.768680,4.840450,4.011519,109232841
2001-08-08,4.843190,4.892860,4.842940,4.892860,4.054953,53613878
2001-08-09,4.868020,4.942530,4.818350,4.905280,4.065247,57865624
2001-08-10,4.818350,4.917700,4.805930,4.843190,4.013787,35616429
2001-08-13,4.744090,4.843190,4.694170,4.719000,3.910866,37146413
2001-08-14,4.768920,4.793510,4.706340,4.743840,3.931452,49813074
2001-08-15,4.756260,4.808170,4.694410,4.731420,3.921161,49885547
2001-08-16,4.694170,4.743840,4.669330,4.699130,3.894397,8350494
2001-08-17,4.574950,4.681750,4.512860,4.520310,3.746203,47147680
2001-08-20,4.470630,4.520310,4.420960,4.445800,3.684452,74067355
2001-08-21,4.507890,4.532730,4.436610,4.470390,3.704829,76169070
2001-08-22,4.520560,4.545140,4.470630,4.507890,3.735908,87708375
2001-08-23,4.497950,4.532730,4.445800,4.446290,3.684859,42839566
2001-08-24,4.445800,4.507890,4.396120,4.447040,3.685482,64814975
2001-08-27,4.420960,4.495470,4.420960,4.445800,3.684452,15710525
2001-08-28,4.469390,4.495220,4.438350,4.458220,3.694745,50755223
2001-08-29,4.520310,4.520310,4.445800,4.502670,3.731584,36558577
2001-08-30,4.433380,4.507640,4.376250,4.395870,3.643074,24640803
2001-08-31,4.420960,4.423440,4.347190,4.360110,3.613436,34819226
2001-09-03,4.326580,4.361350,4.271690,4.271690,3.540159,26500942
2001-09-04,4.321360,4.358870,4.284360,4.296780,3.560954,33079875
2001-09-05,4.358870,4.371290,4.247100,4.296780,3.560954,57020107
2001-09-06,4.294290,4.296780,4.247100,4.248840,3.521223,22506877
2001-09-07,null,null,null,null,null,null
2001-09-10,4.172590,4.217300,4.147750,4.147750,3.437444,36172055
2001-09-11,3.974390,4.172590,3.849710,3.849710,3.190444,7392241
2001-09-12,3.849710,4.098080,3.849460,3.998730,3.313945,45215068
2001-09-13,3.949800,4.023570,3.737950,3.737950,3.097822,43773662
2001-09-14,3.700690,3.775450,3.467220,3.611280,2.992845,69050616
2001-09-17,3.713110,3.849710,3.601340,3.814940,3.161628,55208283
2001-09-18,3.802520,4.098080,3.775200,3.998730,3.313945,40552642
2001-09-19,4.088150,4.197430,4.073240,4.147750,3.437444,42759041
2001-09-20,4.073240,4.147750,3.949060,3.976380,3.295420,43991081
2001-09-21,3.800040,3.924220,3.762780,3.888710,3.222765,53654141
2001-09-24,null,null,null,null,null,null
2001-09-25,4.098080,4.085910,3.973900,4.048410,3.355115,58775562
2001-09-26,4.067530,4.085410,3.924220,4.011150,3.324238,87499008
2001-09-27,4.067530,4.085410,3.924220,4.011150,3.324238,87499008
2001-09-28,4.122920,4.222260,4.098080,4.222260,3.499194,138777647
2001-10-01,4.172590,4.222020,4.073240,4.073240,3.375694,60369967
2001-10-02,4.073240,4.073240,3.936640,3.936640,3.262488,98700105
2001-10-03,3.961480,3.973900,3.874550,3.911800,3.241900,88513630
2001-10-04,3.949310,3.973900,3.911800,3.944090,3.268660,76330121
2001-10-05,3.949060,3.948810,3.865860,3.886970,3.221323,60506861
2001-10-08,3.886970,3.970670,3.800040,3.921740,3.250138,30511112
2001-10-09,3.936640,3.936640,3.864610,3.936640,3.262488,66183908
2001-10-10,3.900380,3.936640,3.903110,3.924220,3.252193,64138561
2001-10-11,4.023570,4.147750,3.973650,4.135340,3.427158,36333106
2001-10-12,null,null,null,null,null,null
2001-10-15,4.132850,4.247100,4.098080,4.171350,3.457003,57462997
2001-10-16,4.197430,4.271940,4.160170,4.247100,3.519780,69348561
2001-10-17,4.259520,4.272190,4.197430,4.259520,3.530075,66844218
2001-10-18,4.197430,4.304230,4.197430,4.271940,3.540366,67673630
2001-10-19,4.234680,4.304230,4.197430,4.272190,3.540575,73519782
2001-10-22,4.284360,4.420960,4.271940,4.373770,3.624759,56955686
2001-10-23,4.445800,4.483050,4.371290,4.445800,3.684452,65451126
2001-10-24,4.396120,4.446050,4.358870,4.383700,3.632988,60667912
2001-10-25,4.420960,4.445800,4.284360,4.389910,3.638133,23457078
2001-10-26,4.458220,4.545140,4.420960,4.433380,3.674158,94190677
2001-10-29,4.222510,4.420960,4.222020,4.225250,3.501671,17474034
2001-10-30,4.172590,4.296780,4.098080,4.147750,3.437444,67399844
2001-10-31,4.271940,4.296780,4.197430,4.259520,3.530075,142860290
2001-11-01,4.222260,4.346450,4.222510,4.309190,3.571237,57567680
2001-11-02,null,null,null,null,null,null
2001-11-05,4.433380,4.470630,4.321610,4.423440,3.665922,92137277
2001-11-06,4.520310,4.619650,4.433380,4.607240,3.818245,140943783
2001-11-07,4.545140,4.666600,4.520560,4.545140,3.766779,88634418
2001-11-08,4.570230,4.619650,4.371780,4.420960,3.663866,103974526
2001-11-09,4.420960,4.545140,4.383700,4.545140,3.766779,71353646
2001-11-12,4.520310,4.530490,4.445800,4.458220,3.694745,38515347
2001-11-13,4.532730,4.592090,4.495470,4.526520,3.751348,66409380
2001-11-14,4.582150,4.589850,4.495470,4.557560,3.777076,79172672
2001-11-15,null,null,null,null,null,null
2001-11-16,4.520310,4.582400,4.507890,4.582400,3.797660,78343259
2001-11-19,4.582900,4.631820,4.569980,4.624130,3.832244,90800554
2001-11-20,4.624620,4.632070,4.569980,4.569980,3.787368,183952452
2001-11-21,4.547630,4.619650,4.545140,4.594820,3.807952,64315717
2001-11-22,4.632070,4.656910,4.594570,4.632070,3.838824,42050416
2001-11-23,4.632070,4.709070,4.644490,4.681750,3.879996,81983012
2001-11-26,4.689200,4.710310,4.644490,4.694170,3.890288,123413381
2001-11-27,4.656660,4.694170,4.624620,4.666840,3.867638,158917074
2001-11-28,4.632070,4.644490,4.470630,4.492990,3.723563,130153366
2001-11-29,4.495470,4.545140,4.222260,4.329060,3.587704,162750088
2001-11-30,4.297020,4.445800,4.296530,4.371290,3.622702,105939348
2001-12-03,4.371290,4.470630,4.321610,4.470630,3.705033,55321019
2001-12-04,4.569980,4.572460,4.309190,4.321610,3.581532,202255898
2001-12-05,4.420460,4.420960,4.334030,4.396120,3.643280,111254031
2001-12-06,4.345210,4.396120,4.284360,4.396120,3.643280,144696271
2001-12-07,4.396120,4.459710,4.371290,4.408540,3.653573,80453027
2001-12-10,4.371290,4.408540,4.274670,4.296280,3.560539,111262083
2001-12-11,4.346450,4.408790,4.346450,4.383700,3.632988,131916874
2001-12-12,4.371290,4.410780,4.346450,4.371530,3.622902,99239626
2001-12-13,4.346450,4.371290,4.326830,4.326830,3.585858,70540338
2001-12-14,4.309190,4.346450,4.296780,4.334030,3.591824,26831097
2001-12-17,4.346450,4.359120,4.301740,4.321610,3.581532,90905237
2001-12-18,4.356380,4.383700,4.339000,4.383700,3.632988,90558977
2001-12-19,4.371290,4.428410,4.321610,4.321610,3.581532,109627416
2001-12-20,4.296780,4.321610,4.212330,4.281870,3.548598,73769411
2001-12-21,4.306710,4.319130,4.172340,4.259520,3.530075,143552809
2001-12-24,null,null,null,null,null,null
2001-12-25,null,null,null,null,null,null
2001-12-26,4.247100,4.296780,4.135340,4.234680,3.509488,79575299
2001-12-27,4.353900,4.433130,4.259520,4.367560,3.619612,63188360
2001-12-28,4.383700,4.396120,4.346450,4.371040,3.622496,35350695
2001-12-31,null,null,null,null,null,null
2002-01-01,null,null,null,null,null,null
2002-01-02,4.395870,4.582400,4.346450,4.569980,3.787368,90953552
2002-01-03,4.569980,4.577680,4.483050,4.520060,3.745996,83577416
2002-01-04,4.495470,4.532730,4.420960,4.445800,3.684452,53444774
2002-01-07,4.403570,4.433380,4.373770,4.396370,3.643490,44796336
2002-01-08,4.369050,4.495470,4.358870,4.470630,3.705033,40327170
2002-01-09,4.420960,4.470630,4.396120,4.445800,3.684452,78005052
2002-01-10,4.392400,4.420960,4.346450,4.371290,3.622702,57728731
2002-01-11,4.371290,4.420960,4.348930,4.348930,3.604172,124170321
2002-01-14,4.324100,4.396120,4.271940,4.295530,3.559916,82844634
2002-01-15,4.348930,4.420960,4.271940,4.271940,3.540366,62310632
2002-01-16,4.296780,4.346450,4.291810,4.321610,3.581532,105037462
2002-01-17,4.346450,4.457220,4.345950,4.450760,3.688561,43789767
2002-01-18,4.445800,4.457220,4.396120,4.420960,3.663866,58163569
2002-01-21,4.396120,4.408540,4.371290,4.371290,3.622702,11128624
2002-01-22,4.396120,4.420960,4.371290,4.419720,3.662839,64460663
2002-01-23,4.420960,4.470630,4.346450,4.470630,3.705033,28803971
2002-01-24,4.371290,4.470390,4.371290,4.371290,3.622702,27596089
2002-01-25,null,null,null,null,null,null
2002-01-28,4.383700,4.408540,4.346450,4.371290,3.622702,59057402
2002-01-29,4.358870,4.371290,4.271690,4.271690,3.540159,112647122
2002-01-30,4.259520,4.346450,4.197430,4.246850,3.519573,179104817
2002-01-31,4.346450,4.408540,4.172590,4.209350,3.488495,88884047
2002-02-01,4.222260,4.234680,4.172340,4.172590,3.458032,60909488
2002-02-04,4.345700,4.345700,4.120430,4.197430,3.478616,55683383
2002-02-05,4.205130,4.306710,4.160420,4.306710,3.569182,35874110
2002-02-06,4.311680,4.396120,4.284360,4.358870,3.612410,56665794
2002-02-07,4.445800,4.458220,4.383700,4.396120,3.643280,79905454
2002-02-08,4.334280,4.383700,4.309190,4.309190,3.571237,27982611
2002-02-11,null,null,null,null,null,null
2002-02-12,null,null,null,null,null,null
2002-02-13,4.227480,4.445800,4.173090,4.233190,3.508253,82804372
2002-02-14,4.321610,4.445800,4.247100,4.445800,3.684452,104683150
2002-02-15,4.371290,4.520310,4.371290,4.520310,3.746203,68921775
2002-02-18,4.470390,4.507890,4.415990,4.433380,3.674158,43322719
2002-02-19,4.458220,4.544900,4.433380,4.433380,3.674158,57849519
2002-02-20,4.445800,4.622140,4.445800,4.584880,3.799713,67456211
2002-02-21,4.719000,4.719500,4.594820,4.644740,3.849324,159674014
2002-02-22,4.731420,4.835740,4.681750,4.723970,3.914989,186110536
2002-02-25,4.855600,5.022010,4.818100,4.967370,4.116704,222556377
2002-02-26,4.967120,5.178480,4.942040,5.141230,4.260789,399325955
2002-02-27,5.079140,5.215740,5.014560,5.079140,4.209333,194742869
2002-02-28,null,null,null,null,null,null
2002-03-01,4.967370,5.017040,4.854860,4.868270,4.034575,100294510
2002-03-04,4.917700,4.942530,4.843190,4.930120,4.085834,75307448
2002-03-05,4.843190,4.880440,4.619900,4.644490,3.849118,159939748
2002-03-06,4.632070,4.706580,4.569980,4.657410,3.859824,166623365
2002-03-07,4.694170,4.756260,4.681750,4.694170,3.890288,68068205
2002-03-08,4.731420,4.731420,4.669330,4.719000,3.910866,36469999
2002-03-11,4.669330,4.719250,4.643750,4.656910,3.859411,48001251
2002-03-12,4.694170,4.768680,4.656910,4.719000,3.910866,92322486
2002-03-13,4.818350,4.818600,4.694170,4.768680,3.952037,89777880
2002-03-14,4.781090,4.805930,4.743840,4.743840,3.931452,69807556
2002-03-15,4.718260,4.805930,4.704100,4.791030,3.970560,46004218
2002-03-18,4.843190,4.843190,4.760980,4.840700,4.011725,64782765
2002-03-19,4.818350,4.843190,4.793510,4.842940,4.013584,62189844
2002-03-20,4.818100,4.843190,4.781090,4.818350,3.993204,87297695
2002-03-21,4.650700,4.781090,4.594820,4.632070,3.838824,97572748
2002-03-22,4.594820,4.644490,4.582400,4.607240,3.818245,75589287
2002-03-25,4.619410,4.686960,4.594820,4.594820,3.807952,58984929
2002-03-26,4.656910,4.669330,4.594820,4.632320,3.839032,92298328
2002-03-27,4.694170,4.706580,4.638280,4.681750,3.879996,51552425
2002-03-28,4.582400,4.681750,4.578670,4.607240,3.818245,38297928
2002-03-29,null,null,null,null,null,null
2002-04-01,4.644490,4.743840,4.595070,4.743840,3.931452,35173538
2002-04-02,4.669330,4.737630,4.624620,4.632070,3.838824,106752655
2002-04-03,4.623380,4.669080,4.483050,4.520310,3.746203,128897168
2002-04-04,4.495470,4.545140,4.470630,4.545140,3.766779,174402128
2002-04-05,4.619650,4.639520,4.545140,4.619160,3.828125,83263367
2002-04-08,4.594820,4.632070,4.594820,4.623380,3.831621,25695687
2002-04-09,4.669830,4.776130,4.632070,4.756010,3.941540,99642254
2002-04-10,4.756010,4.930360,4.743840,4.930360,4.086032,152676348
2002-04-11,4.917700,4.967120,4.843190,4.843190,4.013787,155720212
2002-04-12,4.880440,4.917450,4.838220,4.838220,4.009670,46358530
2002-04-15,4.768680,4.843190,4.694170,4.719000,3.910866,108089379
2002-04-16,4.768680,4.743840,4.569980,4.632070,3.838824,192254631
2002-04-17,4.669580,4.719000,4.644490,4.694170,3.890288,75379921
2002-04-18,4.632070,4.719000,4.594820,4.719000,3.910866,101896968
2002-04-19,4.666840,4.694170,4.649460,4.674790,3.874227,54378870
2002-04-22,4.644490,4.706340,4.599790,4.681750,3.879996,68486938
2002-04-23,4.694170,4.719000,4.656910,4.694170,3.890288,79245145
2002-04-24,4.669330,4.701620,4.656910,4.658150,3.860437,32250463
2002-04-25,4.606990,4.644490,4.582400,4.594820,3.807952,49321869
2002-04-26,4.595070,4.669330,4.594820,4.594820,3.807952,81266335
2002-04-29,4.619650,4.645730,4.585130,4.638280,3.843970,52985779
2002-04-30,4.632320,4.714530,4.632070,4.656910,3.859411,51938948
2002-05-01,null,null,null,null,null,null
2002-05-02,4.594820,4.654180,4.547630,4.550110,3.770899,119725313
2002-05-03,4.520310,4.557560,4.423440,4.483050,3.715322,47743569
2002-05-06,4.346450,4.482310,4.343970,4.433380,3.674158,130193628
2002-05-07,4.458220,4.520310,4.445800,4.483050,3.715322,55916907
2002-05-08,4.507890,4.594820,4.476100,4.557560,3.777076,86911172
2002-05-09,4.569980,4.569980,4.346950,4.396120,3.643280,112357230
2002-05-10,4.279390,4.396120,4.259520,4.287590,3.553336,77755423
2002-05-13,4.346450,4.358870,4.212330,4.219780,3.497140,46068639
2002-05-14,4.222760,4.271940,4.209850,4.209850,3.488910,81636752
2002-05-15,4.296780,4.401840,4.197430,4.371290,3.622702,100246195
2002-05-16,4.396120,4.468150,4.383700,4.401340,3.647608,78319101
2002-05-17,4.422200,4.470390,4.396120,4.445800,3.684452,49821127
2002-05-20,4.420710,4.447040,4.346450,4.346450,3.602117,20316584
2002-05-21,4.420960,4.440830,4.408540,4.420960,3.663866,60337757
2002-05-22,4.445800,4.453250,4.371290,4.408290,3.653367,69541822
2002-05-23,4.383700,4.420710,4.316890,4.396120,3.643280,80396659
2002-05-24,4.423940,4.424190,4.361850,4.372030,3.623317,30503059
2002-05-27,4.396120,4.420710,4.358870,4.361350,3.614466,31525733
2002-05-28,4.371290,4.408540,4.296780,4.296780,3.560954,62205949
2002-05-29,4.371290,4.435860,4.321610,4.412270,3.656666,37605409
2002-05-30,null,null,null,null,null,null
2002-05-31,4.376250,4.408540,4.311680,4.311680,3.573301,39852070
2002-06-03,4.350420,4.419970,4.311930,4.346950,3.602532,72907788
2002-06-04,4.309190,4.358870,4.301740,4.321610,3.581532,27789350
2002-06-05,4.259520,4.321860,4.222260,4.259520,3.530075,33144296
2002-06-06,4.172590,4.271940,3.973900,4.023570,3.334530,120224572
2002-06-07,3.997740,4.048160,3.936640,4.045920,3.353053,77570214
2002-06-10,4.209850,4.247100,4.048410,4.246850,3.519573,104779781
2002-06-11,4.157690,4.202400,4.147750,4.183520,3.467090,95777030
2002-06-12,4.172590,4.197430,4.023570,4.055860,3.361289,101123923
2002-06-13,4.110500,4.197430,3.998730,4.075730,3.377758,82707741
2002-06-14,3.949060,4.023570,3.822390,3.864610,3.202792,214374986
2002-06-17,3.896650,3.936640,3.862130,3.924220,3.252193,51149798
2002-06-18,3.986310,4.048410,3.924220,4.015870,3.328149,47711359
2002-06-19,4.011150,4.015870,3.799790,3.800780,3.149893,81725330
2002-06-20,3.849710,3.874550,3.675850,3.749370,3.107288,139993582
2002-06-21,3.663440,3.752850,3.571540,3.601340,2.984607,322230841
2002-06-24,3.725530,3.750360,3.638600,3.737950,3.097822,151202731
2002-06-25,3.935650,3.924220,3.762780,3.909320,3.239845,313203932
2002-06-26,3.798050,3.886970,3.800040,3.824880,3.169866,84318251
2002-06-27,3.934160,3.945830,3.886970,3.945830,3.270103,79398143
2002-06-28,3.946580,3.973900,3.911800,3.973900,3.293366,50046598
2002-07-01,3.876040,3.973900,3.874800,3.924220,3.252193,33965656
2002-07-02,3.878270,3.998730,3.882000,3.998730,3.313945,60434388
2002-07-03,3.949060,3.998730,3.849710,3.874550,3.211031,70967123
2002-07-04,3.899390,3.924220,3.859650,3.886970,3.221323,15992364
